5.366e+06	8.658000e-22
5.550e+06	8.380000e-22
5.741e+06	8.092000e-22
5.938e+06	7.900000e-22
6.143e+06	7.751000e-22
6.355e+06	7.596000e-22
6.574e+06	7.435000e-22
6.800e+06	7.269000e-22
7.035e+06	7.097000e-22
7.277e+06	6.919000e-22
7.529e+06	6.735000e-22
7.789e+06	6.544000e-22
8.059e+06	6.347000e-22
8.338e+06	6.201000e-22
8.627e+06	6.069000e-22
8.925e+06	5.931000e-22
9.235e+06	5.789000e-22
9.555e+06	5.642000e-22
9.886e+06	5.490000e-22
1.023e+07	5.332000e-22
1.058e+07	5.169000e-22
1.095e+07	5.000000e-22
1.133e+07	4.825000e-22
